,Solic,prediccion
64994,18115150,1
64995,18115152,0
64996,18115156,0
64997,18115158,0
64998,18115160,0
64999,18115162,0
65000,18115164,0
65001,18115166,0
65002,18115168,0
65003,18115170,1
65004,18115172,1
65005,18115178,0
65006,18115180,0
65007,18115184,0
65008,18115188,0
65009,18115200,0
65010,18115208,1
65011,18115210,0
65012,18115232,1
65013,18115268,0
65014,18115306,0
65015,18115308,0
65016,18115330,0
65017,18115332,0
65018,18115334,0
65019,18115336,0
65020,18115338,0
65021,18115342,1
65022,18115344,1
65023,18115346,0
65024,18115348,1
65025,18115350,0
65026,18115352,0
65027,18115356,0
65028,18115362,0
65029,18115374,0
65030,18115388,0
65031,18115402,0
65032,18115406,1
65033,18115428,0
65034,18115450,0
65035,18115462,1
65036,18115466,0
65037,18115468,0
65038,18115470,0
65039,18115476,1
65040,18115478,1
65041,18115480,0
65042,18115482,0
65043,18115484,1
65044,18115486,1
65045,18115488,0
65046,18115490,0
65047,18115492,0
65048,18115500,0
65049,18115504,0
65050,18115508,0
65051,18115532,1
65052,18115536,0
65053,18115538,0
65054,18115540,1
65055,18115542,0
65056,18115544,1
65057,18115546,0
65058,18115548,0
65059,18115552,0
65060,18115554,1
65061,18115556,0
65062,18115558,0
65063,18115568,0
65064,18115596,0
65065,18115598,0
65066,18115600,0
65067,18115602,0
65068,18115604,0
65069,18115608,0
65070,18115610,0
65071,18115612,1
65072,18115614,0
65073,18115616,0
65074,18115618,0
65075,18115620,0
65076,18115622,0
65077,18115624,0
65078,18115626,1
65079,18115628,0
65080,18115630,0
65081,18115632,1
65082,18115634,0
65083,18115638,0
65084,18115642,0
65085,18115644,0
65086,18115646,1
65087,18115648,0
65088,18115650,0
65089,18115652,0
65090,18115654,1
65091,18115656,1
65092,18115660,0
65093,18115664,0
65094,18115666,1
65095,18115738,0
65096,18115764,0
65097,18115766,0
65098,18115802,1
65099,18115806,0
65100,18115810,0
65101,18115816,0
65102,18115818,0
65103,18115820,0
65104,18115824,0
65105,18115826,1
65106,18115828,0
65107,18115830,0
65108,18115832,0
65109,18115834,0
65110,18115838,0
65111,18115840,1
65112,18115842,0
65113,18115844,1
65114,18115846,1
65115,18115848,1
65116,18115850,0
65117,18115852,0
65118,18115854,0
65119,18115856,1
65120,18115858,1
65121,18115866,1
65122,18115868,1
65123,18115872,0
65124,18115874,0
65125,18115876,0
65126,18115878,0
65127,18115880,1
65128,18115882,0
65129,18115886,1
65130,18115888,0
65131,18115890,0
65132,18115892,1
65133,18115894,1
65134,18115896,0
65135,18115902,0
65136,18115904,1
65137,18115906,1
65138,18115908,1
65139,18115912,1
65140,18115914,0
65141,18115916,1
65142,18115918,1
65143,18115920,0
65144,18115922,1
65145,18115924,0
65146,18115926,0
65147,18115928,0
65148,18115930,1
65149,18115940,0
65150,18115942,0
65151,18115944,0
65152,18115946,0
65153,18115948,0
65154,18115972,1
65155,18115992,0
65156,18115994,0
65157,18115996,0
65158,18115998,0
65159,18116002,0
65160,18116004,0
65161,18116006,0
65162,18116008,1
65163,18116010,0
65164,18116068,0
65165,18116072,1
65166,18116076,1
65167,18116078,1
65168,18116080,0
65169,18116086,0
65170,18116090,1
65171,18116092,1
65172,18116094,0
65173,18116096,0
65174,18116098,0
65175,18116100,0
65176,18116102,1
65177,18116104,0
65178,18116106,0
65179,18116108,0
65180,18116110,0
65181,18116112,0
65182,18116114,0
65183,18116116,1
65184,18116120,0
65185,18116122,0
65186,18116124,1
65187,18116126,0
65188,18116128,1
65189,18116130,0
65190,18116138,0
65191,18116154,0
65192,18116156,1
65193,18116158,0
65194,18116256,1
65195,18116270,0
65196,18116276,0
65197,18116394,0
65198,18116398,0
65199,18116404,1
65200,18116406,0
65201,18116408,0
65202,18116410,0
65203,18116412,1
65204,18116414,0
65205,18116416,0
65206,18116418,0
65207,18116420,1
65208,18116422,1
65209,18116424,0
65210,18116426,0
65211,18116430,0
65212,18116432,0
65213,18116434,1
65214,18116438,0
65215,18116444,0
65216,18116448,1
65217,18116450,0
65218,18116464,1
65219,18116472,1
65220,18116476,0
65221,18116478,0
65222,18116480,0
65223,18116482,0
65224,18116484,0
65225,18116486,0
65226,18116488,0
65227,18116494,1
65228,18116498,1
65229,18116502,0
65230,18116504,0
65231,18116506,0
65232,18116514,0
65233,18116532,0
65234,18116534,0
65235,18116536,0
65236,18116540,0
65237,18116542,1
65238,18116544,0
65239,18116546,0
65240,18116552,1
65241,18116554,0
65242,18116556,0
65243,18116558,1
65244,18116560,1
65245,18116562,0
65246,18116564,1
65247,18116570,0
65248,18116574,0
65249,18116578,0
65250,18116580,0
65251,18116600,0
65252,18116602,0
65253,18116604,0
65254,18116614,1
65255,18116616,0
65256,18116618,0
65257,18116620,0
65258,18116622,0
65259,18116624,0
65260,18116626,0
65261,18116632,0
65262,18116634,0
65263,18116636,0
65264,18116638,0
65265,18116640,1
65266,18116642,0
65267,18116644,0
65268,18116646,1
65269,18116648,1
65270,18116650,0
65271,18116652,1
65272,18116656,0
65273,18116658,0
65274,18116660,0
65275,18116662,0
65276,18116672,1
65277,18116674,0
65278,18116710,0
65279,18116724,1
65280,18116726,0
65281,18116728,1
65282,18116730,0
65283,18116732,0
65284,18116734,0
65285,18116736,0
65286,18116738,0
65287,18116740,0
65288,18116742,0
65289,18116744,1
65290,18116746,0
65291,18116748,0
65292,18116750,0
65293,18116760,0
65294,18116764,0
65295,18116796,0
65296,18116814,0
65297,18116818,1
65298,18116824,0
65299,18116828,1
65300,18116830,0
65301,18116832,1
65302,18116834,1
65303,18116838,0
65304,18116840,1
65305,18116842,0
65306,18116850,1
65307,18116860,0
65308,18116862,0
65309,18116870,0
65310,18116878,0
65311,18116886,0
65312,18116890,1
65313,18116906,1
65314,18116912,0
65315,18116914,0
65316,18116916,0
65317,18116918,0
65318,18116920,0
65319,18116922,0
65320,18116924,0
65321,18116926,0
65322,18116928,0
65323,18116930,1
65324,18116932,1
65325,18116934,1
65326,18116936,0
65327,18116940,0
65328,18116942,1
65329,18116944,0
65330,18116946,0
65331,18116950,1
65332,18116952,0
65333,18116954,0
65334,18116958,0
65335,18116960,1
65336,18116966,0
65337,18116970,0
65338,18116974,0
65339,18116976,1
65340,18116982,1
65341,18116984,0
65342,18116986,0
65343,18116988,0
65344,18116990,1
65345,18116992,0
65346,18116994,1
65347,18116996,0
65348,18116998,0
65349,18117000,0
65350,18117002,0
65351,18117004,1
65352,18117006,0
65353,18117008,1
65354,18117014,0
65355,18117020,1
65356,18117022,0
65357,18117026,0
65358,18117028,1
65359,18117030,0
65360,18117034,1
65361,18117036,1
65362,18117038,0
65363,18117040,0
65364,18117042,1
65365,18117044,1
65366,18117048,1
65367,18117050,0
65368,18117052,0
65369,18117056,0
65370,18117058,0
65371,18117060,0
65372,18117062,0
65373,18117064,0
65374,18117066,0
65375,18117068,0
65376,18117070,1
65377,18117072,1
65378,18117074,0
65379,18117076,0
65380,18117078,0
65381,18117082,0
65382,18117084,0
65383,18117086,1
65384,18117088,1
65385,18117100,0
65386,18117102,0
65387,18117104,0
65388,18117106,0
65389,18117108,0
65390,18117110,0
65391,18117114,1
65392,18117116,0
65393,18117134,0
65394,18117152,0
65395,18117174,1
65396,18117212,0
65397,18117214,0
65398,18117216,0
65399,18117220,0
65400,18117222,0
65401,18117224,0
65402,18117228,0
65403,18117230,0
65404,18117232,0
65405,18117234,0
65406,18117236,0
65407,18117238,1
65408,18117240,0
65409,18117242,0
65410,18117244,1
65411,18117276,0
65412,18117304,0
65413,18117332,1
65414,18117334,0
65415,18117336,1
65416,18117340,0
65417,18117342,0
65418,18117344,0
65419,18117370,1
65420,18117372,0
65421,18117374,0
65422,18117376,0
65423,18117378,1
65424,18117380,0
65425,18117382,1
65426,18117384,0
65427,18117388,1
65428,18117390,0
65429,18117392,0
65430,18117394,0
65431,18117396,0
65432,18117398,0
65433,18117400,1
65434,18117402,0
65435,18117404,1
65436,18117406,0
65437,18117424,0
65438,18117428,0
65439,18117446,0
65440,18117472,0
65441,18117474,0
65442,18117476,0
65443,18117478,0
65444,18117480,0
65445,18117482,0
65446,18117486,0
65447,18117488,0
65448,18117490,0
65449,18117492,1
65450,18117494,0
65451,18117496,0
65452,18117548,0
65453,18117554,0
65454,18117602,0
65455,18117654,1
65456,18117670,1
65457,18117678,0
65458,18117682,0
65459,18117690,0
65460,18117700,0
65461,18117722,0
65462,18117730,1
65463,18117732,0
65464,18117744,0
65465,18117746,0
65466,18117754,0
65467,18117760,0
65468,18117762,0
65469,18117764,0
65470,18117766,0
65471,18117770,1
65472,18117772,0
65473,18117792,0
65474,18117796,1
65475,18117798,0
65476,18117800,1
65477,18117842,0
65478,18117844,1
65479,18117848,1
65480,18117850,0
65481,18117852,0
65482,18117862,0
65483,18117864,1
65484,18117868,1
65485,18117872,0
65486,18117874,1
65487,18117876,0
65488,18117878,1
65489,18117882,0
65490,18117886,1
65491,18117888,0
65492,18117890,1
65493,18117892,0
65494,18117896,1
65495,18117898,0
65496,18117904,1
65497,18117906,1
65498,18117908,0
65499,18117910,1
65500,18117912,0
65501,18117914,0
65502,18117916,1
65503,18117918,1
65504,18117920,0
65505,18117922,0
65506,18117924,0
65507,18117926,0
65508,18117928,0
65509,18117930,1
65510,18117934,1
65511,18117938,0
65512,18117942,0
65513,18117944,0
65514,18117946,0
65515,18117948,0
65516,18117950,1
65517,18117952,1
65518,18117954,1
65519,18117958,1
65520,18117960,0
65521,18117962,0
65522,18117964,0
65523,18117968,1
65524,18117970,1
65525,18117972,0
65526,18117974,0
65527,18117992,0
65528,18117994,0
65529,18117996,0
65530,18117998,0
65531,18118000,0
65532,18118004,1
65533,18118006,0
65534,18118008,0
65535,18118010,0
65536,18118012,0
65537,18118014,0
65538,18118016,0
65539,18118018,1
65540,18118020,0
65541,18118022,1
65542,18118026,0
65543,18118028,1
65544,18118030,0
65545,18118034,0
65546,18118036,0
65547,18118038,0
65548,18118040,0
65549,18118042,0
65550,18118044,0
65551,18118052,0
65552,18118058,0
65553,18118066,1
65554,18118074,0
65555,18118076,0
65556,18118080,0
65557,18118082,0
65558,18118084,1
65559,18118088,0
65560,18118090,0
65561,18118098,0
65562,18118100,0
65563,18118102,0
65564,18118104,0
65565,18118106,0
65566,18118108,0
65567,18118110,0
65568,18118118,0
65569,18118120,0
65570,18118152,0
65571,18118156,0
65572,18118158,0
65573,18118160,0
65574,18118162,1
65575,18118164,0
65576,18118166,0
65577,18118168,0
65578,18118170,0
65579,18118174,1
65580,18118176,0
65581,18118180,1
65582,18118182,0
65583,18118190,1
65584,18118192,0
65585,18118194,0
65586,18118196,0
65587,18118198,0
65588,18118202,1
65589,18118206,1
65590,18118208,0
65591,18118212,0
65592,18118214,0
65593,18118216,1
65594,18118220,0
65595,18118222,0
65596,18118224,0
65597,18118226,0
65598,18118228,0
65599,18118230,1
65600,18118232,0
65601,18118234,0
65602,18118238,1
65603,18118240,1
65604,18118242,0
65605,18118244,1
65606,18118246,1
65607,18118248,0
65608,18118250,0
65609,18118252,0
65610,18118254,1
65611,18118256,0
65612,18118260,0
65613,18118262,1
65614,18118264,0
65615,18118266,0
65616,18118268,0
65617,18118270,1
65618,18118272,0
65619,18118274,0
65620,18118276,0
65621,18118292,0
65622,18118294,0
65623,18118296,0
65624,18118392,0
65625,18118394,0
65626,18118396,1
65627,18118398,0
65628,18118402,0
65629,18118404,0
65630,18118406,1
65631,18118408,0
65632,18118410,0
65633,18118412,0
65634,18118414,1
65635,18118416,1
65636,18118418,0
65637,18118420,0
65638,18118422,0
65639,18118424,0
65640,18118426,0
65641,18118428,1
65642,18118432,0
65643,18118434,1
65644,18118436,0
65645,18118440,0
65646,18118442,1
65647,18118444,0
65648,18118446,1
65649,18118448,0
65650,18118450,0
65651,18118454,0
65652,18118456,0
65653,18118458,0
65654,18118526,0
65655,18118552,0
65656,18118556,0
65657,18118558,0
65658,18118560,1
65659,18118594,0
65660,18118598,0
65661,18118600,1
65662,18118672,0
65663,18118674,0
65664,18118690,0
65665,18118698,0
65666,18118730,0
65667,18118732,0
65668,18118736,0
65669,18118740,0
65670,18118742,0
65671,18118748,1
65672,18118756,0
65673,18118760,0
65674,18118762,0
65675,18118764,1
65676,18118768,0
65677,18118784,0
65678,18118786,0
65679,18118798,0
65680,18118804,0
65681,18118806,0
65682,18118814,0
65683,18118816,1
65684,18118818,0
65685,18118820,0
65686,18118824,0
65687,18118826,1
65688,18118828,1
65689,18118830,0
65690,18118832,0
65691,18118884,1
65692,18118902,0
65693,18118910,0
65694,18118938,0
65695,18118954,0
65696,18118964,0
65697,18118970,0
65698,18118972,0
65699,18118974,0
65700,18118978,0
65701,18118980,0
65702,18118984,0
65703,18118986,0
65704,18118990,0
65705,18118992,1
65706,18118994,0
65707,18118996,0
65708,18118998,0
65709,18119000,1
65710,18119002,0
65711,18119004,1
65712,18119006,0
65713,18119008,0
65714,18119010,1
65715,18119014,1
65716,18119016,1
65717,18119018,0
65718,18119020,0
65719,18119028,0
65720,18119030,0
65721,18119034,0
65722,18119036,0
65723,18119038,0
65724,18119042,0
65725,18119044,0
65726,18119046,1
65727,18119048,0
65728,18119050,0
65729,18119052,0
65730,18119056,0
65731,18119058,0
65732,18119060,0
65733,18119064,0
65734,18119066,0
65735,18119068,0
65736,18119072,0
65737,18119074,0
65738,18119076,1
65739,18119078,0
65740,18119080,0
65741,18119082,0
65742,18119084,0
65743,18119086,0
65744,18119090,0
65745,18119172,0
65746,18119176,0
65747,18119178,0
65748,18119182,0
65749,18119184,0
65750,18119186,0
65751,18119224,1
65752,18119226,0
65753,18119268,0
65754,18119280,1
65755,18119282,0
65756,18119284,0
65757,18119286,1
65758,18119288,1
65759,18119312,0
65760,18119314,1
65761,18119316,0
65762,18119318,1
65763,18119322,0
65764,18119326,1
65765,18119328,1
65766,18119330,0
65767,18119336,0
65768,18119340,0
65769,18119342,1
65770,18119344,0
65771,18119346,1
65772,18119350,1
65773,18119352,1
65774,18119358,0
65775,18119360,0
65776,18119362,0
65777,18119364,0
65778,18119366,0
65779,18119382,0
65780,18119384,0
65781,18119386,1
65782,18119390,1
65783,18119392,0
65784,18119396,0
65785,18119398,1
65786,18119400,0
65787,18119402,0
65788,18119404,0
65789,18119406,0
65790,18119408,1
65791,18119412,0
65792,18119414,1
65793,18119416,0
65794,18119418,1
65795,18119426,0
65796,18119428,0
65797,18119430,1
65798,18119432,0
65799,18119434,1
65800,18119436,1
65801,18119438,0
65802,18119440,0
65803,18119442,0
65804,18119444,1
65805,18119448,1
65806,18119452,0
65807,18119500,0
65808,18119504,1
65809,18119506,1
65810,18119514,1
65811,18119522,0
65812,18119524,0
65813,18119526,0
65814,18119528,1
65815,18119530,0
65816,18119552,1
65817,18119554,0
65818,18119556,1
65819,18119560,0
65820,18119562,0
65821,18119564,1
65822,18119566,0
65823,18119572,0
65824,18119574,0
65825,18119578,1
65826,18119580,1
65827,18119584,0
65828,18119586,0
65829,18119590,0
65830,18119592,0
65831,18119596,1
65832,18119598,1
65833,18119600,0
65834,18119602,0
65835,18119604,0
65836,18119610,1
65837,18119614,1
65838,18119616,0
65839,18119618,1
65840,18119620,0
65841,18119622,1
65842,18119624,1
65843,18119626,0
65844,18119628,0
65845,18119630,0
65846,18119638,1
65847,18119654,0
65848,18119658,1
65849,18119660,1
65850,18119662,0
65851,18119664,1
65852,18119666,1
65853,18119668,0
65854,18119736,0
65855,18119738,0
65856,18119760,0
65857,18119812,0
65858,18119816,1
65859,18119818,0
65860,18119848,0
65861,18119850,0
65862,18119860,0
65863,18119862,1
65864,18119866,0
65865,18119868,0
65866,18119870,0
65867,18119874,0
65868,18119876,0
65869,18119878,0
65870,18119882,0
65871,18119886,0
65872,18119888,0
65873,18119890,0
65874,18119892,1
65875,18119896,0
65876,18119898,1
65877,18119900,0
65878,18119902,0
65879,18119904,0
65880,18119908,1
65881,18119910,0
65882,18119916,0
65883,18119918,1
65884,18119920,0
65885,18119922,1
65886,18119924,1
65887,18119928,1
65888,18119930,0
65889,18119932,0
65890,18119934,0
65891,18119936,1
65892,18119938,0
65893,18119942,1
65894,18119944,1
65895,18119946,0
65896,18119948,0
65897,18119950,0
65898,18119952,0
65899,18119954,1
65900,18119956,1
65901,18119958,0
65902,18119960,0
65903,18119962,0
65904,18119964,0
65905,18119966,0
65906,18119968,0
65907,18119970,0
65908,18119972,1
65909,18119974,0
65910,18119976,0
65911,18119978,0
65912,18119980,0
65913,18119982,0
65914,18119984,0
65915,18119986,0
65916,18119990,0
65917,18119992,0
65918,18120016,0
65919,18120018,1
65920,18120020,0
65921,18120022,0
65922,18120026,1
65923,18120044,0
65924,18120046,0
65925,18120048,0
65926,18120074,1
65927,18120088,1
65928,18120094,0
65929,18120100,0
65930,18120104,0
65931,18120106,0
65932,18120134,1
65933,18120136,0
65934,18120138,1
65935,18120146,1
65936,18120180,1
65937,18120182,0
65938,18120186,1
65939,18120188,0
65940,18120190,0
65941,18120192,0
65942,18120194,0
65943,18120212,1
65944,18120214,1
65945,18120218,1
65946,18120220,1
65947,18120222,0
65948,18120226,0
65949,18120228,0
65950,18120230,1
65951,18120232,0
65952,18120234,1
65953,18120236,0
65954,18120238,0
65955,18120240,1
65956,18120242,0
65957,18120246,1
65958,18120248,0
65959,18120252,0
65960,18120254,0
65961,18120256,0
65962,18120260,0
65963,18120264,0
65964,18120266,0
65965,18120268,1
65966,18120270,1
65967,18120272,0
65968,18120292,1
65969,18120294,1
65970,18120296,1
65971,18120300,0
65972,18120302,1
65973,18120304,1
65974,18120306,1
65975,18120308,0
65976,18120310,0
65977,18120312,1
65978,18120314,0
65979,18120316,0
65980,18120318,1
65981,18120320,1
65982,18120322,1
65983,18120324,0
65984,18120326,1
65985,18120328,1
65986,18120330,1
65987,18120332,0
65988,18120334,0
65989,18120336,1
65990,18120352,0
65991,18120354,0
65992,18120380,0
65993,18120382,0
65994,18120384,0
65995,18120388,0
65996,18120390,0
65997,18120392,0
65998,18120394,0
65999,18120396,0
66000,18120398,0
66001,18120424,1
66002,18120432,0
66003,18120434,1
66004,18120446,0
66005,18120448,1
66006,18120450,0
66007,18120462,1
66008,18120482,0
66009,18120508,0
66010,18120512,0
66011,18120514,1
66012,18120518,0
66013,18120524,1
66014,18120526,0
66015,18120528,1
66016,18120532,1
66017,18120542,0
66018,18120544,0
66019,18120546,0
66020,18120548,0
66021,18120550,0
66022,18120552,0
66023,18120556,0
66024,18120568,0
66025,18120570,0
66026,18120572,1
66027,18120576,1
66028,18120578,0
66029,18120580,0
66030,18120582,0
66031,18120584,0
66032,18120586,0
66033,18120604,1
66034,18120606,0
66035,18120608,1
66036,18120612,0
66037,18120616,1
66038,18120618,1
66039,18120620,0
66040,18120622,0
66041,18120624,0
66042,18120626,1
66043,18120628,1
66044,18120630,0
66045,18120632,0
66046,18120636,1
66047,18120638,1
66048,18120640,0
66049,18120642,1
66050,18120644,1
66051,18120646,0
66052,18120648,0
66053,18120650,0
66054,18120654,1
66055,18120656,1
66056,18120658,1
66057,18120660,1
66058,18120662,0
66059,18120664,0
66060,18120668,1
66061,18120670,0
66062,18120672,0
66063,18120674,0
66064,18120676,1
66065,18120678,0
66066,18120680,1
66067,18120682,1
66068,18120684,1
66069,18120686,1
66070,18120688,0
66071,18120692,0
66072,18120694,1
66073,18120696,0
66074,18120700,0
66075,18120702,1
66076,18120704,0
66077,18120706,0
66078,18120710,0
66079,18120714,0
66080,18120716,0
66081,18120718,0
66082,18120720,0
66083,18120722,0
66084,18120724,0
66085,18120726,0
66086,18120728,0
66087,18120730,1
66088,18120738,1
66089,18120740,1
66090,18120742,0
66091,18120744,0
66092,18120746,0
66093,18120748,0
66094,18120750,1
66095,18120752,1
66096,18120754,1
66097,18120756,1
66098,18120758,0
66099,18120760,0
66100,18120764,0
66101,18120766,1
66102,18120768,0
66103,18120770,0
66104,18120772,1
66105,18120774,1
66106,18120778,0
66107,18120782,0
66108,18120784,0
66109,18120786,1
66110,18120788,0
66111,18120792,1
66112,18120794,1
66113,18120796,0
66114,18120798,1
66115,18120800,0
66116,18120804,0
66117,18120806,1
66118,18120812,0
66119,18120814,1
66120,18120816,0
66121,18120818,0
66122,18120820,0
66123,18120822,0
66124,18120824,0
66125,18120826,1
66126,18120828,0
66127,18120830,0
66128,18120832,0
66129,18120834,1
66130,18120836,1
66131,18120838,0
66132,18120840,0
66133,18120842,0
66134,18120848,1
66135,18120872,1
66136,18120874,0
66137,18120876,1
66138,18120878,0
66139,18120886,0
66140,18120888,0
66141,18120890,1
66142,18120894,0
66143,18120902,0
66144,18120906,0
66145,18120908,0
66146,18120910,1
66147,18120928,0
66148,18120932,0
66149,18120934,1
66150,18120936,0
66151,18120940,0
66152,18120942,0
66153,18120944,0
66154,18120946,0
66155,18120950,0
66156,18120952,0
66157,18120954,1
66158,18120956,1
66159,18120960,1
66160,18120962,0
66161,18120964,0
66162,18120966,1
66163,18120968,1
66164,18120974,0
66165,18120976,0
66166,18120978,0
66167,18120980,0
66168,18120982,0
66169,18120984,0
66170,18120986,0
66171,18120988,1
66172,18120990,0
66173,18120992,0
66174,18121012,0
66175,18121016,0
66176,18121018,0
66177,18121020,0
66178,18121028,1
66179,18121032,0
66180,18121034,0
66181,18121036,0
66182,18121040,0
66183,18121042,0
66184,18121044,0
66185,18121050,0
66186,18121052,0
66187,18121060,1
66188,18121062,0
66189,18121154,0
66190,18121156,0
66191,18121206,0
66192,18121220,0
66193,18121222,1
66194,18121224,0
66195,18121238,0
66196,18121242,0
66197,18121244,1
66198,18121246,0
66199,18121248,1
66200,18121276,1
66201,18121278,0
66202,18121280,0
66203,18121282,0
66204,18121288,0
66205,18121296,1
66206,18121308,1
66207,18121352,0
66208,18121356,0
66209,18121358,0
66210,18121360,0
66211,18121368,0
66212,18121370,0
66213,18121372,0
66214,18121374,0
66215,18121376,0
66216,18121378,0
66217,18121380,1
66218,18121382,0
66219,18121384,0
66220,18121386,0
66221,18121388,0
66222,18121390,0
66223,18121392,0
66224,18121396,0
66225,18121400,0
66226,18121402,1
66227,18121404,0
66228,18121406,0
66229,18121408,0
66230,18121412,0
66231,18121414,1
66232,18121434,0
66233,18121436,0
66234,18121438,0
66235,18121440,0
66236,18121446,0
66237,18121448,0
66238,18121450,0
66239,18121454,0
66240,18121460,0
66241,18121468,0
66242,18121470,0
66243,18121472,0
66244,18121474,0
66245,18121476,1
66246,18121478,0
66247,18121482,0
66248,18121484,0
66249,18121486,0
66250,18121488,1
66251,18121492,1
66252,18121494,0
66253,18121496,1
66254,18121498,0
66255,18121500,0
66256,18121506,1
66257,18121508,0
66258,18121510,0
66259,18121512,0
66260,18121514,1
66261,18121516,1
66262,18121518,0
66263,18121520,0
66264,18121522,1
66265,18121524,1
66266,18121526,0
66267,18121530,1
66268,18121532,0
66269,18121534,1
66270,18121538,0
66271,18121540,0
66272,18121542,0
66273,18121544,1
66274,18121546,0
66275,18121548,1
66276,18121550,1
66277,18121552,0
66278,18121556,0
66279,18121558,1
66280,18121560,0
66281,18121566,0
66282,18121572,0
66283,18121592,1
66284,18121594,1
66285,18121598,0
66286,18121620,0
66287,18121622,0
66288,18121630,0
66289,18121634,0
66290,18121636,0
66291,18121638,0
66292,18121640,1
66293,18121642,0
66294,18121646,0
66295,18121654,0
66296,18121656,1
66297,18121658,0
66298,18121660,0
66299,18121662,0
66300,18121666,0
66301,18121668,0
66302,18121670,1
66303,18121672,0
66304,18121674,0
66305,18121676,0
66306,18121678,0
66307,18121680,0
66308,18121682,0
66309,18121684,0
66310,18121686,0
66311,18121688,0
66312,18121690,0
66313,18121692,0
66314,18121702,0
66315,18121706,0
66316,18121710,0
66317,18121734,1
66318,18121738,0
66319,18121742,0
66320,18121774,0
66321,18121782,1
66322,18121784,0
66323,18121916,1
66324,18121918,1
66325,18121920,0
66326,18121928,0
66327,18121936,0
66328,18121996,0
66329,18121998,0
66330,18122002,0
66331,18122004,0
66332,18122010,0
66333,18122012,1
66334,18122014,0
66335,18122016,0
66336,18122018,0
66337,18122020,0
66338,18122022,0
66339,18122024,0
66340,18122026,0
66341,18122028,0
66342,18122038,0
66343,18122042,1
66344,18122094,0
66345,18122096,1
66346,18122098,0
66347,18122100,0
66348,18122102,0
66349,18122104,0
66350,18122106,0
66351,18122108,1
66352,18122110,0
66353,18122128,1
66354,18122150,0
66355,18122152,0
66356,18122154,0
66357,18122156,0
66358,18122164,1
66359,18122174,0
66360,18122178,0
66361,18122180,0
66362,18122186,0
66363,18122188,1
66364,18122192,0
66365,18122194,0
66366,18122198,1
66367,18122224,0
66368,18122226,0
66369,18122232,0
66370,18122234,1
66371,18122236,0
66372,18122238,1
66373,18122244,0
66374,18122248,1
66375,18122250,1
66376,18122286,0
66377,18122292,0
66378,18122294,0
66379,18122296,0
66380,18122298,0
66381,18122300,0
66382,18122302,1
66383,18122304,0
66384,18122306,0
66385,18122308,1
66386,18122310,0
66387,18122312,0
66388,18122314,1
66389,18122316,0
66390,18122318,0
66391,18122320,1
66392,18122322,1
66393,18122324,0
66394,18122326,0
66395,18122330,0
66396,18122332,0
66397,18122334,1
66398,18122336,0
66399,18122338,1
66400,18122350,0
66401,18122352,0
66402,18122354,0
66403,18122356,0
66404,18122358,0
66405,18122360,0
66406,18122362,1
66407,18122366,1
66408,18122368,0
66409,18122370,0
66410,18122372,0
66411,18122374,1
66412,18122376,0
66413,18122424,1
66414,18122426,1
66415,18122428,0
66416,18122438,0
66417,18122440,1
66418,18122442,1
66419,18122444,0
66420,18122448,0
66421,18122462,0
66422,18122464,0
66423,18122470,0
66424,18122480,0
66425,18122486,0
66426,18122490,0
66427,18122492,0
66428,18122494,0
66429,18122496,0
66430,18122500,0
66431,18122502,0
66432,18122504,1
66433,18122506,0
66434,18122508,0
66435,18122510,1
66436,18122512,1
66437,18122514,0
66438,18122516,0
66439,18122518,1
66440,18122520,1
66441,18122522,0
66442,18122524,0
66443,18122526,0
66444,18122528,1
66445,18122532,0
66446,18122534,0
66447,18122542,1
66448,18122544,0
66449,18122546,0
66450,18122552,1
66451,18122554,1
66452,18122556,0
66453,18122560,1
66454,18122564,1
66455,18122570,0
66456,18122576,1
66457,18122582,0
66458,18122584,0
66459,18122586,0
66460,18122588,0
66461,18122590,0
66462,18122592,0
66463,18122594,0
66464,18122596,0
66465,18122598,0
66466,18122602,0
66467,18122604,0
66468,18122606,1
66469,18122608,0
66470,18122610,0
66471,18122612,0
66472,18122614,0
66473,18122638,0
66474,18122654,0
66475,18122656,0
66476,18122658,1
66477,18122662,0
66478,18122688,0
66479,18122690,0
66480,18122692,0
66481,18122698,0
66482,18122728,0
66483,18122732,0
66484,18122788,1
66485,18122790,0
66486,18122828,0
66487,18122830,0
66488,18122836,0
66489,18122842,0
66490,18122844,0
66491,18122860,1
66492,18122872,1
66493,18122874,0
66494,18122876,0
66495,18122880,1
66496,18122892,0
66497,18122894,0
66498,18122896,0
66499,18122898,1
66500,18122900,0
66501,18122902,0
66502,18122904,0
66503,18122906,0
66504,18122908,0
66505,18122910,0
66506,18122912,0
66507,18122914,0
66508,18122916,1
66509,18122918,0
66510,18122920,0
66511,18122938,1
66512,18122980,1
66513,18122982,0
66514,18122984,0
66515,18122998,0
66516,18123002,1
66517,18123004,1
66518,18123068,0
66519,18123082,0
66520,18123104,0
66521,18123108,0
66522,18123110,0
66523,18123114,1
66524,18123116,1
66525,18123120,0
66526,18123122,1
66527,18123124,0
66528,18123132,0
66529,18123134,0
66530,18123136,0
66531,18123138,1
66532,18123140,1
66533,18123142,0
66534,18123148,1
66535,18123150,0
66536,18123152,0
66537,18123154,0
66538,18123156,0
66539,18123158,0
66540,18123160,0
66541,18123162,0
66542,18123164,0
66543,18123166,0
66544,18123170,0
66545,18123172,0
66546,18123174,0
66547,18123176,0
